directed_at_screen_name,directed_at_congress,directed_at_gender,directed_at_interbloque,id_str,datetime,text,Slurs,Target,Main category,Threat,Sexually Explicit,Misoginy,Comment,Review
gmontenegro_ok,D,M,Juntos por el Cambio,id_1235731139953856512,3/6/20 0:57,"#BuenLunes El sábado estuvimos realizando trabajos en la Plaza Sicilia, del barrio Colinas de Peralta Ramos, junto con   Demarcación de vereda y reparación de las luminarias💡.   #TenemosTodo #MardelPlata",,,None,,,,,
gracielaocana,D,F,Juntos por el Cambio,id_1235359412182794242,3/5/20 0:20,Y x eso sigue ocupando cargos y sin deberle favores a nadie,,,None,,,,,
NicolasdelCano,D,M,PTS -Frente de Izquierda,id_1216004751650885633,1/11/20 14:31,"Que aguante nico! Tanto comentario imbécil. La cosa es que los despidos siguen, ""parece""que los paran x 60 días, no quiero imaginar q será dps..",,,None,,,,,
SergioMassa,D,M,Frente de Todos,id_1232879338518974465,2/27/20 4:05,Pónganle yerba al mate por lo menos. Dejen de vender humo,,plural,Hostility,No,No,No,,
,,,,id_1220153391688699904,1/23/20 1:16,"Promotora del trabajo esclavo? En qué pais vivís y cuántos añitos tenes? Porque si sos mayor de 12 o vivís en Argentina, no tenés idea de lo que pasa en Argentina hace decenas de años.",,,Criticism,No,No,No,,
pau_oliveto,D,F,Juntos por el Cambio,id_1228039008757977089,2/13/20 19:31,"No seria mejor decir "" y que estamos esperando?  Estos no son paracaidistas, trabajaron para conseguir clientelismo y votos.   Tenemos que trabajar de oposición, manifestarnos y que sepan que no convalidamos sus acciones.",,Other plural,Criticism,No,No,No,,
LicDanielArroyo,D,M,Frente de Todos,id_1228841399921102850,2/16/20 0:39,"ALERTA:  TERRORISTAS INCENDIARON VEHÍCULO DE CABALLERÍA, ROBARON ARMAMENTOS . OCURRIÓ EN MATANZA  ""Es el camión de caballería que fue incendiado en la Matanza , la fuente dice que se robaron el armamento"".",,,None,,,,,
,,,,id_1232623354185646080,2/26/20 11:08,"Sr. Ministro  sabemos q tiene mil problemas x resolver, pero le ruego q mire al puerto d Bs As d forma urgente. En pocos días se cumple el plazo para la apertura d sobres del pliego q dejó el macrismo y va a dejar 3000 trabajadores en la calle.",,,None,,,,,
,,,,id_1228304241359572992,2/14/20 13:05,"🤔⚖️de Privilegio Sin Aportes de $300.000- Esto es Equidad y Justicia Social ¿Para quién?, en mi Caso Noooo....De esto Noo se Habla,Noo.",,,None,,,,,
IngridJetter,D,F,Juntos por el Cambio,id_1207774950444150789,12/19/19 21:29,La cag a palos conceptual que le está dando  al pelado de C5N es monumental Creo ver en la cara del periodista que insiste en posturas tontas por el mandato tácito de estar sentado ahí. Pobre.,,Other individual,Hostility,,,,,
TotyFlores,D,M,Juntos por el Cambio,id_1221198232304463872,1/25/20 22:28,"Jaja ! Y también fundido, con 55 de inflación, una deuda impagable, y 560 de devaluación en 4 años ! Una genialidad",,,None,,,,,
gabicerru,D,F,Frente de Todos,id_1233082261819531266,2/27/20 17:31,"Se comportan como Chantas, y estafadores. Por eso hicieron lo de scioli","chantas, estafadores",Other plural,Hostility,No,No,No,,
FerIglesias,D,M,Juntos por el Cambio,id_1210581109932736519,12/27/19 15:20,"Por supuesto. Acabo d responder. Fue en sentido figurado lo mío. Estoy con mucha bronca, indignación, miedo. Un montón d sentimientos horribles. La gente en la calle es la salida, pero no veo q podamos organizar nada. Solo veo egos de mucho tuistars desde el teclado. Qué se yo !",,,None,,,,,
FilmusDaniel,D,M,Frente de Todos,id_1208021684239945728,12/20/19 13:49,a recuperar para los delincuentes.. digan todo!,delincuentes,,Hostility,No,No,No,,
elisacarrio,D,F,Juntos por el Cambio,id_1229946212306079746,2/19/20 1:50,"bueno rogamos al señor que te lleve ,vieja inútil,estamos cansados de mantenerte parásito","vieja inutil, parasito",,Hostility,No,No,No,,
marioraulnegri,D,M,Juntos por el Cambio,id_1223372040251551744,1/31/20 22:26,"El msj es: nosotros hacemos lo q queremos vayanse todos los gorilas a la mierda, el estado es nuestro. Viva Perón y la droga",gorilas,,Hostility,No,No,No,,
,,,,id_1220788367337623556,1/24/20 19:20,Yo tengo memoria Gastos hasta de cuando me llamaste por teléfono todo vos y tus amigas siempre antes me daban una mano no lo niego no se si el error mío a sido publicar cada vas que me ayudaban a veces me han dicho no digas q te damos una mano pero estoy agradecido a vos,,,None,,,,,
LicDanielArroyo,D,M,Frente de Todos,id_1214228390791831554,1/6/20 16:53,"genial lo de precios cuidados nuevamente.  Se puede sumar la app que usan para controlar. A los mayoristas, para que los comerciantes podamos comprar y las despensa y kioskos no seamos lo que estemos exento de los aumentos y las ventajas que tiene un supermercado",,,None,,,,,
larroqueandres,D,M,Frente de Todos,id_1235765944095473665,3/6/20 3:15,"Lo único que lamentamos los venezolanos es que ese delincuente, criminal, asesino, ladron, corrupto, comunista, hijo de su puta madre, no pagó en vida tanto daño que hizo... tantas muertes, tantas lagrimas, tanta sangre, tanto dolor por culpa de ese ser siniestro!","delincuente, criminal, asesino, ladron, corrupto, comunista, hijo de su puta madre, ser siniestro",Other individual,Hostility,No,No,No,,
,,,,id_1223058121796608005,1/31/20 1:39,"Fer sos lo mas lamentable que tus padres pudieron parir, cuantos proyectos como legislador presentastes? Porque parece que lo unico que hiciste es boludear. Y no me hagas que te investigue y lo haga viral porque vas tomuer. Inutil.","sos lo mas lamentable, inutil",,Hostility,Yes,No,No,,
AlvarodLamadrid,D,M,Juntos por el Cambio,id_1225219579049398272,2/6/20 0:48,"un saludo fortinero desde S. C. de Tenerife, España",,,None,,,,,
RominaDelPla,D,F,Frente de Izquierda y de los Trabajadores,id_1233059913758322689,2/27/20 16:02,Evade y no responde. Creo q no sabe porque es un delito i por qu es un crimen,,,Criticism,No,No,No,,
felipe_sola,D,M,Frente de Todos,id_1231661966663524353,2/23/20 19:27,"Gracias Monimboceña, por seguir alzando la voz por los nicaragüenses, Dios la bendiga y la proteja siempre",,,None,,,,,
MarianaZuvic,D,F,Juntos por el Cambio,id_1212295139261108224,1/1/20 8:50,"Hágaselo mirar, da mucho asco. Es como si llevara un moco en la cara todo el tiempo y nadie le dijera nada. Ya se lo acabo de decir. Haga algo. Haga cosas. No escriba cosas que podría escribir un mandril de tener la pericia necesaria para apretar botones en un móvil. Gracias.✊💜",,,Hostility,No,No,No,,
pau_oliveto,D,F,Juntos por el Cambio,id_1224797229644419074,2/4/20 20:49,Que tus palabras te juzguen ! Besitos 🔥🤡,,,Criticism,No,No,No,,
pau_oliveto,D,F,Juntos por el Cambio,id_1217157719666384897,1/14/20 18:53,Pero hagan una conferencia de prensa algo pq no todos tienen redes sociales y ese relato es lo q saca votos....entiendan q hay q HABLARRRR,,,None,,,,,
MoreauLeopoldo,D,M,Frente de Todos,id_1210504612341530624,12/27/19 10:16,Todos son culpables. Los extorsionadores y los q se dejaron extorsionar. Todos son responsables x acción u omisión. De arriba hacia abajo y viceversa deberán dar cta de esta operación falsa x donde se la mire. #NismanSeSuicido,,,Criticism,No,No,No,,
SergioMassa,D,M,Frente de Todos,id_1235325363552759814,3/4/20 22:04,"É, Cidadão, política é uma bela ciência, qdo é feita para o bem de todos, não como é feita por Lixos como a Canalhada de Políticos iguais a esse!",,,None,,,,,
FerIglesias,D,M,Juntos por el Cambio,id_1212518076136218625,1/1/20 23:36,Felicidades Fernando 💪🥂🍾,,,None,,,,,
elisacarrio,D,F,Juntos por el Cambio,id_1207960309870280706,12/20/19 9:45,Como te quiero   sos la única defensora de la Republica!!!,,,None,,,,,
RossiAgustinOk,D,M,Frente de Todos,id_1207430850587086848,12/18/19 22:42,"aprende a escribir xq no se entiende nada tus tuit, o fuiste a la nocturna burro..!!!",burro,,Hostility,No,No,No,,
gabicerru,D,F,Frente de Todos,id_1208143007096221696,12/20/19 21:51,Dona tu sueldo. Garrapata,garrapata,,Hostility,No,No,No,,
marioraulnegri,D,M,Juntos por el Cambio,id_1233525686062718976,2/28/20 22:53,"No obstante, quienes fueron votados por el 40% nos endeudaron a 100 años, destruyeron la solvencia fiscal, el aparato productivo y el poder adquisitivo de salarios, jubilaciones y pensiones. Como Uds decían: ""Dejen gobernar, no pongan palos en la rueda"" (y llámense a silencio)",,plural,Criticism,No,No,No,,
mirtatundis,D,F,Frente de Todos,id_1207043746858258439,12/17/19 21:03,"traicionaste a los jubilados, a los que trabajaron toda su vida",,,Criticism,No,No,No,,
gracielaocana,D,F,Juntos por el Cambio,id_1237375553054879744,3/10/20 13:51,"Mira quien lo dice..Imputaron, no es culpable, NABO!! Guillo para la super chorra, asesina, narco!!","nabo, chorra, asesina, narco",,Hostility,Yes,No,No,,
,,,,id_1204659118029586432,12/11/19 7:08,"By Europeans, not just British... Because Argentina sold colonisation contracts to take their land.",,,None,,,,,
vikidonda,D,F,Frente de Todos,id_1232019553095495681,2/24/20 19:08,"ésto no significa incitar a la violencia?  Diputadas nacionales y funcionarias como  (inadi) y  (Aysa) Diputadas Nacionales amenazan con cortar rutas y quemar la Catedral si no se aprueba el ""Aborto Legal"" en Argentina  vía",,,Criticism,No,No,No,,
,,,,id_1221860202561056775,1/27/20 18:19,"Hace 75 años el Ejército Soviético liberaba el campo de exterminio nazi de Auswitchz, donde fueron asesinados cerca de un millón de personas. En homenaje a las víctimas hoy revalidamos nuestro compromiso en la lucha contra el antisemitismo.  #Holocausto #HolocaustMemorialDay",,,None,,,,,
marioraulnegri,D,M,Juntos por el Cambio,id_1233212451400945665,2/28/20 2:08,Pongan garras,,,None,,,,,
gabicerru,D,F,Frente de Todos,id_1226862469446086656,2/10/20 13:36,Caguense a piñas que quiero ver algo,,,None,,,,,
LicDanielArroyo,D,M,Frente de Todos,id_1217096512452382720,1/14/20 14:49,Usted tiene esa carga dolinesca...,,,None,,,,,
MarianaZuvic,D,F,Juntos por el Cambio,id_1237554576712060928,3/11/20 1:42,caraduras!!!!,caraduras,,Hostility,No,No,No,,
MoreauLeopoldo,D,M,Frente de Todos,id_1205337259291107328,12/13/19 4:02,No creo que lo hagan por voluntad propia,,,None,,,,,
SergioMassa,D,M,Frente de Todos,id_1237304844135944192,3/10/20 9:10,no existís,,,Hostility,No,No,No,,
,,,,id_1211775321864843264,12/30/19 22:25,👍,,,None,,,,,
slospennato,D,F,Juntos por el Cambio,id_1232135712260136960,2/25/20 2:50,"Esta mujer, quien pareciera q no leyó la Constitución Nacional, legisla. Ahora entiendo su entusiasta participación en el acto fascista de las del trapo verde. Ah, por cierto. Quieren q las tomen en serio? Larguen los trapos y agarren los libros!",,,Hostility,No,No,No,,
fvallejoss,D,F,Frente de Todos,id_1214290033303334915,1/6/20 20:57,"Por supuesto que lo tenemos afuera, son MIS capitales y hago con ello lo que quiero. Repatriarlos para que? para que Peronchos ladrones y Kretinos los afanen y se los lleven al exterior (Banco Vaticano/Teheran)? Eso no es exterior? Porque no le decis a la Kretina que los devueva!","peronchos, ladrones, kretinos, kretina",,Hostility,No,No,No,,
RossiAgustinOk,D,M,Frente de Todos,id_1204874966040231938,12/11/19 21:25,Estamos esperando que  encuentre el misil y el avión de    Capaz le podemos preguntar al del mortero cuando vuelva!,,,None,,,,,
gracielaocana,D,F,Juntos por el Cambio,id_1221140731693277185,1/25/20 18:40,Corrección: no debería gastarse.,,,None,,,,,
SergioMassa,D,M,Frente de Todos,id_1236338946650628101,3/7/20 17:12,"Ninguém quer isso não. Nenhum cidadão de bem quer ver  o governo do nosso Brasil se alinhando com governos podres de esquerda, como o atual da Argentina.",,,None,,,,,
vikidonda,D,F,Frente de Todos,id_1217954621190262785,1/16/20 23:39,"¿Cuales son sus meritos para estar en ese lugar? Paso de un gobierno a otro fonde mejor la acomodaban, el INADI, NO ERA UN LUGAR PARA USTED, JAMAS SERA IMPARCIAL POR SU HISTORIA.",,,Criticism,No,No,No,,
LucilaLehmann,D,F,Juntos por el Cambio,id_1207107722174484480,12/18/19 1:18,también,,,None,,,,,
marioraulnegri,D,M,Juntos por el Cambio,id_1233439568545882112,2/28/20 17:11,No puedo más.,,,None,,,,,
pau_oliveto,D,F,Juntos por el Cambio,id_1235319029209890818,3/4/20 21:39,"Veamos. Armaron causas con servicios inteligencia, jueces corruptos, fiscales amotinados, periodistas cómplices y legisladores anti republicanos que presionaron al poder judicial junto con Macri y ahora, se quejan cuando se aplica la ley. Dan vergüenza ajena y hipócritas!!!","dan verguenza ajena, hipocritas",plural,Hostility,No,No,No,,
felipe_sola,D,M,Frente de Todos,id_1205556269072949248,12/13/19 18:33,"Excelente Felipe, así se hace.",,,None,,,,,
marioraulnegri,D,M,Juntos por el Cambio,id_1232854458499031040,2/27/20 2:26,"Casoreteee x favor! Personaje polirubro, mtro de  economia, titular inst de la vivienda, titular de rentas, legislador pcial. Y la caja de la pcia fundida. No acomodo esta y va a joder a nacion! 🤦‍♀️",,,Hostility,No,No,No,,
elisacarrio,D,F,Juntos por el Cambio,id_1218327194402947072,1/18/20 0:20,Ésto sos...,,,None,,,,,
vikidonda,D,F,Frente de Todos,id_1217937892347142145,1/16/20 22:33,Que #ridiculasQueSos  jajajaj leerte es para cagarse d e risa,ridicula,,Hostility,No,No,No,,
elisacarrio,D,F,Juntos por el Cambio,id_1218391688034639872,1/18/20 4:36,Porque no le pedís a Fernández que no haga discriminación y trate a todos los jubilados por igual.,,,None,,,,,
gabicerru,D,F,Frente de Todos,id_1226528668719161346,2/9/20 15:29,"Y de tu dentadura también estás orgullosa? Das pena, ni con la luz apagada",das pena,,Hostility,No,No,Yes,,
vikidonda,D,F,Frente de Todos,id_1217204823554187265,1/14/20 22:00,"Su identidad es mujer, pero su sexo es masculino. No creo que vaya a un ginecólogo a hacerse atender. No debe ofender su biología. No hay ley que pueda cambiar eso.",,,None,,,,,
LicDanielArroyo,D,M,Frente de Todos,id_1213434025177690112,1/4/20 12:16,"🎙️ #Entrevista //  en  ""Queremos que la gente que recibe un plan haga trabajos de construcción, reciclado y huertas"".  #FojaCero",,,None,,,,,
FerIglesias,D,M,Juntos por el Cambio,id_1217796805649408004,1/16/20 13:12,"El tema es q la mayoría desea saber la absoluta verdad sobre el caso NISMA , sobre Julio López (este sí desaparecido forzado), sobre la AMIA y entiendo q la convocatoria busca eso  y no de ser calificada de opositora así no se facilita el camino Republicano q debe seguir un País.",,,None,,,,,
MarianaZuvic,D,F,Juntos por el Cambio,id_1224756490952556544,2/4/20 18:07,"Triste perdida para la familia y para ustedes, que perdieron al soldado mas eficaz que tuvieron.",,,None,,,,,
,,,,id_1225585687417827328,2/7/20 1:02,"Amiga Donda...sé que no es competencia de tu área, pero tenes más llegada a los amigos guzmán y alberto q yo, por eso t hago esta pregunta: piensan bajar alguna vez los impuestos???  O van a seguir gobernando hacia el pasado una y otra vez?",,,None,,,,,
FerIglesias,D,M,Juntos por el Cambio,id_1230863104789094400,2/21/20 14:33,No voto ni al inútil o los delincuentes...voto a quien yo quiera y crea que tenga mejores ideas...y te recuerdo que con Macri estábamos igual de mal que ahora,"inutil, delincuentes",,Criticism,No,No,No,,
MariaLujan_Rey,D,F,Juntos por el Cambio,id_1236045053220581376,3/6/20 21:44,Un judío sacando ventaja de la muerte? Eso ya se ha visto.,,Other individual,Hostility,No,No,No,,
elisacarrio,D,F,Juntos por el Cambio,id_1217640990133096449,1/16/20 2:53,"Judía espiritual, loca real",loca,,Hostility,No,No,No,,
,,,,id_1228436652869156864,2/14/20 21:51,Jajajaj pero como sostenes eso de modo general?. Conoces a todos los trans. ?.,,,None,,,,,
,,,,id_1231756022697603072,2/24/20 1:41,"Pedis tolerancia con quién amenaza quemar Iglesias y cortar rutas, donde está la tolerancia de parte de éstas defensoras de la muerte ? ...la tibieza de ustedes ha sido la madre del regreso del Kirchnerismo ... sin embargo siguen insistiendo con los ""buenos modales""",,,Criticism,No,No,No,,
felipe_sola,D,M,Frente de Todos,id_1214656383955673088,1/7/20 21:13,La verdad es que Juan Guaidó le mintió al país y a la comunidad internacional: Diputado José Brito antes de iniciar la sesión,,,None,,,,,
,,,,id_1231682717248622592,2/23/20 20:50,"La iglesia ha sobrevivido persecusiones armadas y guerras, ¿crees que por tres gatos locos va a dejar de existir?",,,None,,,,,
estebanbullrich,S,M,Juntos por el Cambio,id_1212141468992839680,12/31/19 22:40,Lo mismo Esteban!!!! Muy feliz 2020,,,None,,,,,
,,,,id_1230243121361031179,2/19/20 21:29,"A MI TAMBIEN ME PARECE BIEN. LO QUE NO ME PARECE BIEN, ES HABER PEDIDO UN PRESTAMO IMPAGABLEEEEEE, Y NOOOOO SOY KKKKKK",,,Criticism,No,No,No,,
rodotailhade,D,M,Frente de Todos,id_1221071177852080129,1/25/20 14:03,Necesitamos diez   más. Es nuestro héroe en este caos.,,,None,,,,,
NicolasdelCano,D,M,PTS -Frente de Izquierda,id_1227643958114779139,2/12/20 17:21,Nicolas vos seguis comprando dolares apostando al pais?,,,None,,,,,
fvallejoss,D,F,Frente de Todos,id_1222069931161870337,1/28/20 8:12,"Donamos regalamos CREMAS y POMADAS extracto y aceite de almendras, tiene un valor de 18 $ no lo vendemos lo regalamos y tenemos otros productos DONADOS y REGALADOS todos naturales artesanales no vendemos Ok? RT enviarle este TWITTER a sus amistades",,,None,,,,,
,,,,id_1210739270543036418,12/28/19 1:48,"Pero los bonaerenses no la votaron y se fue de vacaciones.  A Kichi tampoco le importan, puso un #ImpuestazoBrutal       Para bolsillos llenos...  los de los kirchneristad",,Other individual,Hostility,No,No,No,,
FerIglesias,D,M,Juntos por el Cambio,id_1219247095581958145,1/20/20 13:15,Confirmado entonces que paga Dios?,,,None,,,,,
